 1	Benjamin Wuethrich	  0:17:43	  0:09:06	8
 2	Swoozeki	  1:09:02	  0:12:16	7
 3	akmalur	  1:09:38	  0:35:02	6
 4	Pooneh	 13:42:04	  0:52:38	5
 5	Eric Richardson	 15:45:05	  1:04:09	4
 6	jskrepnek	 24:39:16	  0:47:50	3
