AkmalU	2	1	1606915324	9	9
AkmalU	2	2	1606915671	9	18
Benjamin Wuethrich	2	1	1606934299	8	8
Benjamin Wuethrich	2	2	1606934839	8	16
jramdass	2	1	1606961400	7	7
jramdass	2	2	1606961782	7	14
jramdass	3	1	1606973480	9	23
jramdass	3	2	1606973841	9	32
AkmalU	3	1	1606999072	8	26
AkmalU	3	2	1606999591	8	34
Jeremy MacArthur	2	1	1607055958	6	6
Jeremy MacArthur	2	2	1607058826	6	12
Jeremy MacArthur	4	1	1607061294	9	21
jramdass	4	1	1607061679	8	40
Jeremy MacArthur	4	2	1607063365	9	30
AkmalU	4	1	1607087493	7	41
AkmalU	4	2	1607090139	8	49
Benjamin Wuethrich	3	1	1607122567	7	23
Benjamin Wuethrich	4	1	1607122586	6	29
Benjamin Wuethrich	3	2	1607126175	7	36
Benjamin Wuethrich	4	2	1607130209	7	43
jramdass	4	2	1607134892	6	46
Jeremy MacArthur	3	1	1607144278	6	36
Jeremy MacArthur	3	2	1607145739	6	42
jramdass	5	1	1607146597	9	55
jramdass	5	2	1607153775	9	64
AkmalU	5	1	1607175015	8	57
AkmalU	5	2	1607175662	8	65
Benjamin Wuethrich	5	1	1607205810	7	50
Benjamin Wuethrich	5	2	1607205983	7	57
jramdass	6	1	1607232599	9	73
jramdass	6	2	1607233281	9	82
AkmalU	6	1	1607256747	8	73
AkmalU	6	2	1607257961	8	81
Benjamin Wuethrich	6	1	1607287420	7	64
Benjamin Wuethrich	6	2	1607287707	7	71
AkmalU	7	1	1607364380	9	90
AkmalU	7	2	1607365177	9	99
jramdass	7	1	1607395771	8	90
jramdass	7	2	1607396575	8	98
AkmalU	8	1	1607430742	9	108
AkmalU	8	2	1607434880	9	117
jramdass	8	1	1607469979	8	106
jramdass	8	2	1607472643	8	114
Benjamin Wuethrich	7	1	1607490035	7	78
jramdass	9	1	1607491901	9	123
jramdass	9	2	1607493003	9	132
AkmalU	9	1	1607520163	8	125
AkmalU	9	2	1607521047	8	133
AkmalU	10	1	1607600543	9	142
AkmalU	10	2	1607609204	9	151
jramdass	10	1	1607646435	8	140
Benjamin Wuethrich	7	2	1607658579	7	85
Benjamin Wuethrich	8	1	1607659470	7	92
Benjamin Wuethrich	8	2	1607660526	7	99
Benjamin Wuethrich	9	1	1607662205	7	106
Benjamin Wuethrich	9	2	1607663226	7	113
Benjamin Wuethrich	10	1	1607663888	7	120
Benjamin Wuethrich	11	1	1607749639	9	129
Benjamin Wuethrich	10	2	1607812857	8	137
Benjamin Wuethrich	11	2	1607814315	9	146
Benjamin Wuethrich	12	1	1607815537	9	155
Benjamin Wuethrich	12	2	1607816107	9	164
Benjamin Wuethrich	13	1	1607836353	9	173
Benjamin Wuethrich	13	2	1607895982	9	182
David James	2	1	1607921947	5	5
David James	2	2	1607922760	5	10
Benjamin Wuethrich	14	1	1607924433	9	191
Benjamin Wuethrich	14	2	1607926872	9	200
Benjamin Wuethrich	15	1	1608012235	9	209
Benjamin Wuethrich	15	2	1608012376	9	218
David James	3	1	1608014095	5	15
David James	3	2	1608014282	5	20
David James	4	1	1608014927	5	25
David James	4	2	1608015386	5	30
David James	5	1	1608084173	6	36
David James	5	2	1608085141	6	42
Benjamin Wuethrich	16	1	1608095796	9	227
Benjamin Wuethrich	16	2	1608098307	9	236
Benjamin Wuethrich	17	1	1608184386	9	245
Benjamin Wuethrich	17	2	1608185077	9	254
Benjamin Wuethrich	18	1	1608419262	9	263
Benjamin Wuethrich	18	2	1608420653	9	272
Benjamin Wuethrich	19	1	1608423834	9	281
Benjamin Wuethrich	19	2	1608427045	9	290
Benjamin Wuethrich	20	1	1608443094	9	299
AkmalU	11	1	1608578013	8	159
AkmalU	11	2	1608589855	8	167
Benjamin Wuethrich	20	2	1608599889	9	308
AkmalU	12	1	1608608146	8	175
AkmalU	12	2	1608656683	8	183
AkmalU	13	1	1608731386	8	191
AkmalU	13	2	1608734132	8	199
Benjamin Wuethrich	21	1	1608857280	9	317
Benjamin Wuethrich	21	2	1608857612	9	326
Benjamin Wuethrich	22	1	1608875183	9	335
Benjamin Wuethrich	22	2	1608960962	9	344
Benjamin Wuethrich	23	1	1609190681	9	353
Benjamin Wuethrich	23	2	1609222355	9	362
Benjamin Wuethrich	24	1	1609292043	9	371
Benjamin Wuethrich	24	2	1609295892	9	380
Benjamin Wuethrich	25	1	1609297067	9	389
Benjamin Wuethrich	25	2	1609297072	9	398
jramdass	11	1	1614830312	7	147
jramdass	11	2	1614996967	7	154
jramdass	12	1	1624589562	7	161
jramdass	12	2	1628384377	7	168
jramdass	13	1	1628534903	7	175
Devin	2	1	1638921512	4	4
Devin	2	2	1638921914	4	8
