 1	vincentr21	  0:46:33	  0:27:32	22	8
 2	User #197423	  0:58:56	  0:14:46	21	7
 3	Michael Tardibuono	  0:59:09	  0:48:04	20	6
 4	Ivan Peng	  1:05:38	  0:21:50	19	5
 5	Andrew Walker	  1:11:00	  0:34:17	18	4
 6	bewuethr	  1:32:37	  0:38:40	17	3
 7	Ricky Kwan	  1:46:45	  0:27:04	16	2
 8	danielshanker	  3:12:49	  1:20:54	15	1
