Benjamin Wuethrich	1	1	1575176881	8	8
Benjamin Wuethrich	1	2	1575177143	8	16
Benjamin Wuethrich	2	1	1575263571	8	24
Benjamin Wuethrich	2	2	1575263886	8	32
jermaine-koho	1	1	1575305357	7	7
jermaine-koho	1	2	1575308269	7	14
jermaine-koho	2	1	1575311383	7	21
jermaine-koho	2	2	1575314675	7	28
Benjamin Wuethrich	3	1	1575350808	8	40
Benjamin Wuethrich	3	2	1575351331	8	48
jermaine-koho	3	1	1575407874	7	35
jermaine-koho	3	2	1575413628	7	42
Benjamin Wuethrich	4	1	1575436130	8	56
Benjamin Wuethrich	4	2	1575437612	8	64
jermaine-koho	4	1	1575571241	7	49
jermaine-koho	4	2	1575574486	7	56
jermaine-koho	5	1	1575579134	8	64
jermaine-koho	5	2	1575581493	8	72
Benjamin Wuethrich	6	1	1575611017	8	72
Benjamin Wuethrich	6	2	1575612398	8	80
Benjamin Wuethrich	8	1	1575783117	8	88
Benjamin Wuethrich	8	2	1575783645	8	96
Benjamin Wuethrich	5	1	1575870500	7	103
Benjamin Wuethrich	5	2	1575871765	7	110
Benjamin Wuethrich	7	1	1596485148	8	118
Benjamin Wuethrich	7	2	1596507515	8	126
Benjamin Wuethrich	9	1	1596686268	8	134
Benjamin Wuethrich	9	2	1596686347	8	142
Benjamin Wuethrich	10	1	1596923884	8	150
Benjamin Wuethrich	10	2	1596937974	8	158
Benjamin Wuethrich	11	1	1597117016	8	166
Benjamin Wuethrich	11	2	1597203500	8	174
Benjamin Wuethrich	12	1	1597376918	8	182
Benjamin Wuethrich	12	2	1597467257	8	190
Benjamin Wuethrich	13	1	1597610069	8	198
Benjamin Wuethrich	13	2	1597614985	8	206
Benjamin Wuethrich	14	1	1598415498	8	214
Benjamin Wuethrich	14	2	1598416297	8	222
Benjamin Wuethrich	15	1	1598841040	8	230
Benjamin Wuethrich	15	2	1599104164	8	238
Benjamin Wuethrich	16	1	1599364036	8	246
Benjamin Wuethrich	16	2	1599798761	8	254
Benjamin Wuethrich	17	1	1600036393	8	262
