 1	mozesmagyar	  0:09:14	  0:04:29	22	12
 2	iamjackg	  0:39:09	  0:09:37	21	11
 3	James Bannerman	 13:12:04	  0:15:14	20	10
 4	Michael Tardibuono	 13:49:02	  0:29:42	19	9
 5	Michel ElNacouzi	 14:20:01	  0:16:01	18	8
 6	bewuethr	 19:11:17	  0:14:43	17	7
 7	Noah Kipin	 21:04:30	  0:21:41	16	6
 8	Sannie Loi	 23:24:23	  0:24:38	15	5
 9	imnottommy	 23:32:01	  2:25:36	14	4
10	pingpongkingkong	 30:06:44	  0:55:47	13	3
11	Peter Chau	 62:03:51	  0:52:59	12	2
12	vincentr21	623:34:55	  0:58:01	11	1
