 1	frigley1	  1:06:06	  0:39:51	51
 2	Chuck Walker	  1:17:25	  0:53:39	50
 3	Marie Payne	 14:10:26	  0:15:16	49
 4	Michael Tardibuono	113:49:18	 10:42:54	48
