 1	frigley1	  2:47:30	  1:24:48	51
 2	Marie Payne	 11:11:56	  0:54:04	50
 3	Chuck Walker	 12:42:07	  8:42:35	49
 4	Michael Tardibuono	106:07:58	 82:10:12	48
