 1	Devin	  1:46:05	  0:29:42	9
 2	jramdass	  2:34:23	  1:11:32	8
 3	David James	  2:55:30	  0:12:22	7
 4	David	  9:17:21	  0:02:51	6
 5	FrozenSake	 14:47:30	  0:36:35	5
 6	Jeremy MacArthur	 49:09:41	  0:03:02	4
 7	Benjamin Wuethrich	985:04:06	  0:10:51	3
