 1	iamjackg	  2:00:40	  0:03:52	51
 2	mozesmagyar	 43:02:47	 26:43:43	50
 3	Benjamin Wuethrich	 67:15:34	 66:10:16	49
 4	Michael Tardibuono	 92:50:03	 36:32:42	48
 5	Michel ElNacouzi	7266:01:36	  0:52:59	47
 6	Marie Payne	43751:16:43	  0:05:30	46
