 1	Marie Payne	  0:17:40	51
 2	mozesmagyar	  0:44:44	50
 3	Ganesh B N	  0:49:57	49
 4	David McFadzean	 10:29:38	48
 5	Daniel Shanker	 11:53:58	47
 6	Pat Smuk	 16:17:51	46
 7	Michael Tardibuono	 33:32:36	45
