 1	Michael Tardibuono	  0:24:08	51
 2	Marie Payne	  0:26:34	50
 3	Ganesh B N	  3:18:14	49
 4	mozesmagyar	  8:08:00	48
 5	David McFadzean	  9:37:18	47
 6	Daniel Shanker	 10:29:42	46
 7	Pat Smuk	 14:03:48	45
