 1	Michael Tardibuono	  0:39:37	  0:00:53	50
 2	User #197423	  1:29:30	  0:02:35	49
 3	Chuck Walker	  1:34:47	  0:03:35	48
 4	Benjamin Wuethrich	  9:53:59	  0:03:17	47
 5	Daniel Shanker	 13:11:38	  0:02:48	46
 6	dubyte	 48:39:50	  0:01:10	45
 7	vincentr21	142:06:38	  0:00:32	44
 8	Marie Payne	35254:26:09	  0:00:32	43
